Titulos,URL,HUBsci,Categoria
[LIBRO] Green jobs and the clean energy economy,https://antr.assembly.ca.gov/sites/antr.assembly.ca.gov/files/hearings/EngleKammen-CopenhagenClimateConcill%20-%202009.pdf,https://sci-hub.se/https://antr.assembly.ca.gov/sites/antr.assembly.ca.gov/files/hearings/EngleKammen-CopenhagenClimateConcill%20-%202009.pdf,Ingenieria
Low carbon and clean energy scenarios for India: Analysis of targets approach,https://www.sciencedirect.com/science/article/pii/S0140988312001028,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0140988312001028,Ingenieria
Photovoltaics advancements for transition from renewable to clean energy,https://www.sciencedirect.com/science/article/pii/S0360544221017588,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0360544221017588,Ingenieria
Power Generation Using Nonconventional Renewable Geothermal & Alternative Clean Energy Technologies,https://books.google.es/books?hl=es&lr=&id=f3WfDwAAQBAJ&oi=fnd&pg=PA399&dq=clean+energy+technologies&ots=C_ZxOMKo3x&sig=JrLOHjITTDa4zg_hU4UBlESpgSo,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=f3WfDwAAQBAJ&oi=fnd&pg=PA399&dq=clean+energy+technologies&ots=C_ZxOMKo3x&sig=JrLOHjITTDa4zg_hU4UBlESpgSo,Ingenieria
"Clean energy consumption of power systems towards smart agriculture: roadmap, bottlenecks and technologies",https://ieeexplore.ieee.org/abstract/document/8468665/,https://sci-hub.se/https://ieeexplore.ieee.org/abstract/document/8468665/,Ingenieria
What are the roles of national and international institutions to overcome barriers in diffusing clean energy technologies in Asia? Matching barriers in technology …,https://books.google.es/books?hl=es&lr=&id=0PyPDwAAQBAJ&oi=fnd&pg=PA185&dq=clean+energy+technologies&ots=k2P6YuhLWq&sig=IXLrpDFm4jEuBKOP4LkJvczCGb8,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=0PyPDwAAQBAJ&oi=fnd&pg=PA185&dq=clean+energy+technologies&ots=k2P6YuhLWq&sig=IXLrpDFm4jEuBKOP4LkJvczCGb8,Ingenieria
[LIBRO] Advanced materials for clean energy,https://books.google.es/books?hl=es&lr=&id=_ZC9BwAAQBAJ&oi=fnd&pg=PP1&dq=clean+energy+technologies&ots=3EQ0jPvo92&sig=7bilpeXb6v8malhFq7WUx0dEH2o,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=_ZC9BwAAQBAJ&oi=fnd&pg=PP1&dq=clean+energy+technologies&ots=3EQ0jPvo92&sig=7bilpeXb6v8malhFq7WUx0dEH2o,Ingenieria
Market failures and barriers as a basis for clean energy policies,https://www.sciencedirect.com/science/article/pii/S0301421501000672,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0301421501000672,Ingenieria
[PDF] Environmental impacts of wind energy,http://www.jocet.org/papers/057-J30009.pdf,https://sci-hub.se/http://www.jocet.org/papers/057-J30009.pdf,Ingenieria
Ocean Energy-A Clean Energy Source,https://ej-eng.org/index.php/ejeng/article/view/1062,https://sci-hub.se/https://ej-eng.org/index.php/ejeng/article/view/1062,Ingenieria
[LIBRO] Clean energy for sustainable development: comparisons and contrasts of new approaches,https://books.google.es/books?hl=es&lr=&id=CVifDAAAQBAJ&oi=fnd&pg=PP1&dq=clean+energy+technologies&ots=0I8zYgt2D0&sig=p9ees_r1VdvrFrVn5qO9FzT8Bds,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=CVifDAAAQBAJ&oi=fnd&pg=PP1&dq=clean+energy+technologies&ots=0I8zYgt2D0&sig=p9ees_r1VdvrFrVn5qO9FzT8Bds,Ingenieria
The promise of clean energy,https://www.sciencedirect.com/science/article/pii/S0301421505000960,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0301421505000960,Ingenieria
Policy and market drivers for advancing clean energy,https://www.sciencedirect.com/science/article/pii/B9780128212219000128,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/B9780128212219000128,Ingenieria
Decision-making on the selection of clean energy technology for green ships based on the rough set and TOPSIS method,https://www.mdpi.com/2077-1312/10/5/579,https://sci-hub.se/https://www.mdpi.com/2077-1312/10/5/579,Ingenieria
Nanotechnology and clean energy: sustainable utilization and supply of critical materials,https://link.springer.com/chapter/10.1007/978-3-319-05041-6_23,https://sci-hub.se/https://link.springer.com/chapter/10.1007/978-3-319-05041-6_23,Ingenieria
"[HTML] Clean energy, climate and carbon",https://www.tandfonline.com/doi/full/10.4155/cmt.12.28,https://sci-hub.se/https://www.tandfonline.com/doi/full/10.4155/cmt.12.28,Ingenieria
[HTML] Busting the myths around public investment in clean energy,https://www.nature.com/articles/s41560-022-01081-y,https://sci-hub.se/https://www.nature.com/articles/s41560-022-01081-y,Ingenieria
"Trade in clean energy technologies: sliding from protection to protectionism through obligations for technology transfer in climate change law, or Vice Versa?",https://academic.oup.com/jwelb/article-abstract/13/2/114/5862593,https://sci-hub.se/https://academic.oup.com/jwelb/article-abstract/13/2/114/5862593,Ingenieria
Social equity of clean energy policies in electric-vehicle charging infrastructure systems,https://ascelibrary.org/doi/abs/10.1061/9780784482858.025,https://sci-hub.se/https://ascelibrary.org/doi/abs/10.1061/9780784482858.025,Ingenieria
Behind the scenes of clean energy: the environmental footprint of rare earth products,https://pubs.acs.org/doi/abs/10.1021/acssuschemeng.7b03484,https://sci-hub.se/https://pubs.acs.org/doi/abs/10.1021/acssuschemeng.7b03484,Ingenieria
Identifying roles of international institutions in clean energy technology innovation and diffusion in the developing countries: matching barriers with roles of the …,https://www.sciencedirect.com/science/article/pii/S0959652614008932,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0959652614008932,Ingenieria
Emerging clean energy technology investment trends,https://www.nature.com/articles/nclimate3306,https://sci-hub.se/https://www.nature.com/articles/nclimate3306,Ingenieria
External costs of energy: how much is clean energy worth?,https://asmedigitalcollection.asme.org/solarenergyengineering/article-abstract/138/4/040801/472652,https://sci-hub.se/https://asmedigitalcollection.asme.org/solarenergyengineering/article-abstract/138/4/040801/472652,Ingenieria
The EU's Clean Energy strategy for islands: A policy perspective on Malta's spatial governance in energy transition,https://www.sciencedirect.com/science/article/pii/S030142152030118X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S030142152030118X,Ingenieria
From appropriate technology to the clean energy economy: renewable energy and environmental politics since the 1970s,https://link.springer.com/article/10.1007/s13412-018-0471-z,https://sci-hub.se/https://link.springer.com/article/10.1007/s13412-018-0471-z,Ingenieria
Challenges in assessment of clean energy supply-chains based on byproduct minerals: A case study of tellurium use in thin film photovoltaics,https://www.sciencedirect.com/science/article/pii/S0306261914000944,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0306261914000944,Ingenieria
[HTML] Clean energy storage technology in the making: An innovation systems perspective on flywheel energy storage,https://www.sciencedirect.com/science/article/pii/S0959652617310764,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0959652617310764,Ingenieria
Assessing the short-to medium-term supply risks of clean energy minerals for China,https://www.sciencedirect.com/science/article/pii/S0959652619300757,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0959652619300757,Ingenieria
Africa and the export of China's clean energy revolution,https://www.tandfonline.com/doi/abs/10.1080/01436597.2016.1199262,https://sci-hub.se/https://www.tandfonline.com/doi/abs/10.1080/01436597.2016.1199262,Ingenieria
Recent advances in metal hydrides for clean energy applications,https://www.cambridge.org/core/journals/mrs-bulletin/article/recent-advances-in-metal-hydrides-for-clean-energy-applications/6396D0C4490303F1E5F36803FE2C5FDB,https://sci-hub.se/https://www.cambridge.org/core/journals/mrs-bulletin/article/recent-advances-in-metal-hydrides-for-clean-energy-applications/6396D0C4490303F1E5F36803FE2C5FDB,Ingenieria
[PDF] A clean energy future for Australia,https://task38.ieabioenergy.com/wp-content/uploads/sites/5/2017/04/01_Bioenergy-Australia_Diesendorf.pdf,https://sci-hub.se/https://task38.ieabioenergy.com/wp-content/uploads/sites/5/2017/04/01_Bioenergy-Australia_Diesendorf.pdf,Ingenieria
Towards a framework of clean energy technology receptivity,https://www.sciencedirect.com/science/article/pii/S030142150800116X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S030142150800116X,Ingenieria
Clean energy grid-connected technology based on smart grid,https://www.sciencedirect.com/science/article/pii/S187661021101856X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S187661021101856X,Ingenieria
A review of clean energy innovation and technology transfer in China,https://www.sciencedirect.com/science/article/pii/S1364032112005928,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1364032112005928,Ingenieria
Economic and environmental impacts of public investment in clean energy RD&D,https://www.sciencedirect.com/science/article/pii/S0301421522003597,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0301421522003597,Ingenieria
Varieties of capitalism and clean energy transitions in the European Union: When renewable energy hits different economic logics,https://www.tandfonline.com/doi/abs/10.1080/14693062.2015.1135778,https://sci-hub.se/https://www.tandfonline.com/doi/abs/10.1080/14693062.2015.1135778,Ingenieria
The governance of clean energy in India: The clean development mechanism (CDM) and domestic energy politics,https://www.sciencedirect.com/science/article/pii/S0301421513002589,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0301421513002589,Ingenieria
[HTML] Firm specialization in clean energy technologies: The influence of path dependence and technological diversification,https://journals.openedition.org/rei/7625,https://sci-hub.se/https://journals.openedition.org/rei/7625,Ingenieria
[PDF] Sustainability and design considerations for critical minerals in clean energy technologies,https://core.ac.uk/download/pdf/81255369.pdf,https://sci-hub.se/https://core.ac.uk/download/pdf/81255369.pdf,Ingenieria
Towards sustainable production of clean energy carriers from biomass resources,https://www.sciencedirect.com/science/article/pii/S0306261912003601,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0306261912003601,Ingenieria
Prioritizing the existing power generation technologies in Bangladesh's clean energy scheme using a hybrid multi-criteria decision making model,https://www.sciencedirect.com/science/article/pii/S095965262031948X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S095965262031948X,Ingenieria
Clean energy and water: assessment of Mexico for improved water services and renewable energy,https://link.springer.com/article/10.1007/s10668-013-9441-5,https://sci-hub.se/https://link.springer.com/article/10.1007/s10668-013-9441-5,Ingenieria
Design of a smart energy management controller for hybrid energy system to promote clean energy,https://link.springer.com/chapter/10.1007/978-981-15-4246-6_31,https://sci-hub.se/https://link.springer.com/chapter/10.1007/978-981-15-4246-6_31,Ingenieria
Is clean energy prosperity and technological innovation rapidly mitigating sustainable energy-development deficit in selected sub-Saharan Africa? A myth or reality,https://www.sciencedirect.com/science/article/pii/S0301421521003906,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0301421521003906,Ingenieria
Electricity sector analysis in the clean energy futures study,https://www.sciencedirect.com/science/article/pii/S0301421501000738,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0301421501000738,Ingenieria
Green businesses in a clean energy economy: Analyzing drivers of green business growth in US states,https://www.sciencedirect.com/science/article/pii/S0360544214001789,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0360544214001789,Ingenieria
Omission innovation 2.0: diagnosing the global clean energy innovation system,https://policycommons.net/artifacts/1570368/omission-innovation-20/2260147/,https://sci-hub.se/https://policycommons.net/artifacts/1570368/omission-innovation-20/2260147/,Ingenieria
Vested interests as driver of the clean energy transition: Evidence from Russia's solar energy policy,https://www.sciencedirect.com/science/article/pii/S0301421519304884,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0301421519304884,Ingenieria
[HTML] The predicament of clean energy technology promotion in China in the carbon neutrality context: Lessons from China's environmental regulation policies from …,https://www.sciencedirect.com/science/article/pii/S2352484722006989,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S2352484722006989,Ingenieria
Externalities of clean energy technologies: A study,https://iopscience.iop.org/article/10.1088/1742-6596/1253/1/012027/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1742-6596/1253/1/012027/meta,Ingenieria
The Impact of Energy Commodity Prices on Selected Clean Energy Metal Prices,https://www.mdpi.com/1598028,https://sci-hub.se/https://www.mdpi.com/1598028,Ingenieria
Clean energy from salinity gradients using pressure retarded osmosis and reverse electrodialysis: A review,https://www.sciencedirect.com/science/article/pii/S2213138821007013,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S2213138821007013,Ingenieria
A review on clean energy solutions for better sustainability,https://onlinelibrary.wiley.com/doi/abs/10.1002/er.3329,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/er.3329,Ingenieria
"[LIBRO] Accelerating clean energy technology research, development, and deployment: lessons from non-energy sectors",https://books.google.es/books?hl=es&lr=&id=Q7cVdgeVAFoC&oi=fnd&pg=PR3&dq=clean+energy+technologies&ots=8MhrhSepAv&sig=DNp5oVEPNk8r3AxCIMpwX6tifTM,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=Q7cVdgeVAFoC&oi=fnd&pg=PR3&dq=clean+energy+technologies&ots=8MhrhSepAv&sig=DNp5oVEPNk8r3AxCIMpwX6tifTM,Ingenieria
Novel Combustion Techniques for Clean Energy,https://www.mdpi.com/1996-1073/15/13/4649/htm,https://sci-hub.se/https://www.mdpi.com/1996-1073/15/13/4649/htm,Ingenieria
Affordable energy for humanity: a global movement to support universal clean energy access,https://ieeexplore.ieee.org/abstract/document/8738981/,https://sci-hub.se/https://ieeexplore.ieee.org/abstract/document/8738981/,Ingenieria
Hybrid clean energy technologies for power generation from sub-bituminous coals: A case of 250 MW unit,https://www.tandfonline.com/doi/abs/10.1080/14786451.2011.631011,https://sci-hub.se/https://www.tandfonline.com/doi/abs/10.1080/14786451.2011.631011,Ingenieria
Comparison of SelexolTM and Rectisol® technologies in an integrated gasification combined cycle (IGCC) plant for clean energy production,https://www.indianjournals.com/ijor.aspx?target=ijor:ijer&volume=3&issue=12&article=007,https://sci-hub.se/https://www.indianjournals.com/ijor.aspx?target=ijor:ijer&volume=3&issue=12&article=007,Ingenieria
"Cleaner energy planning, management and technologies: Perspectives of supply-demand side and end-of-pipe management",https://www.sciencedirect.com/science/article/pii/S0959652616310861,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0959652616310861,Ingenieria
Cation-deficient perovskites for clean energy conversion,https://pubs.acs.org/doi/abs/10.1021/accountsmr.1c00036,https://sci-hub.se/https://pubs.acs.org/doi/abs/10.1021/accountsmr.1c00036,Ingenieria
US federal government subsidies for clean energy: Design choices and implications,https://www.sciencedirect.com/science/article/pii/S0140988319300751,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0140988319300751,Ingenieria
Hydrogen fuel: clean energy production technologies,https://link.springer.com/chapter/10.1007/978-981-16-4505-1_7,https://sci-hub.se/https://link.springer.com/chapter/10.1007/978-981-16-4505-1_7,Ingenieria
[LIBRO] Chinaʹs Quest for Global Clean Energy Leadership,https://www.jstor.org/stable/pdf/resrep23654.pdf,https://sci-hub.se/https://www.jstor.org/stable/pdf/resrep23654.pdf,Ingenieria
Africa needs context-relevant evidence to shape its clean energy future,https://www.nature.com/articles/s41560-022-01152-0,https://sci-hub.se/https://www.nature.com/articles/s41560-022-01152-0,Ingenieria
Sustainable Energy Sources and Developing Clean Energy Technologies,https://dspace.uevora.pt/rdpc/handle/10174/6543,https://sci-hub.se/https://dspace.uevora.pt/rdpc/handle/10174/6543,Ingenieria
The Big Switch: clean energy for the twenty-first century,https://www.osti.gov/etdeweb/biblio/181126,https://sci-hub.se/https://www.osti.gov/etdeweb/biblio/181126,Ingenieria
[LIBRO] The political economy of clean energy transitions,https://library.oapen.org/handle/20.500.12657/31374,https://sci-hub.se/https://library.oapen.org/handle/20.500.12657/31374,Ingenieria
Are clean energy technologies a panacea for environmental sustainability in sub-Saharan African countries?,https://www.researchsquare.com/article/rs-2650072/latest,https://sci-hub.se/https://www.researchsquare.com/article/rs-2650072/latest,Ingenieria
[PDF] Clean energy technologies: Learning by doing and learning by waiting,https://heep.hks.harvard.edu/files/heep/files/day_2_session_3_hogan_lbd-lbw_150407.pdf,https://sci-hub.se/https://heep.hks.harvard.edu/files/heep/files/day_2_session_3_hogan_lbd-lbw_150407.pdf,Ingenieria
"Energy Justice, Decarbonization, and the Clean Energy Transformation",https://www.annualreviews.org/doi/abs/10.1146/annurev-resource-111920-022328,https://sci-hub.se/https://www.annualreviews.org/doi/abs/10.1146/annurev-resource-111920-022328,Ingenieria
Impact of catalysis on clean energy in road transportation,https://pubs.acs.org/doi/abs/10.1021/ef980110f,https://sci-hub.se/https://pubs.acs.org/doi/abs/10.1021/ef980110f,Ingenieria
Minerals import demands and clean energy transitions: A disaggregated analysis,https://www.sciencedirect.com/science/article/pii/S0140988322003541,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0140988322003541,Ingenieria
Clean energy and the hydrogen economy,https://royalsocietypublishing.org/doi/abs/10.1098/rsta.2016.0400,https://sci-hub.se/https://royalsocietypublishing.org/doi/abs/10.1098/rsta.2016.0400,Ingenieria
Lessons from the history of technological change for clean energy scenarios and policies,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1477-8947.2011.01386.x,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1477-8947.2011.01386.x,Ingenieria
[HTML] Municipal solid waste: A potential source of clean energy for Khartoum State in Sudan,https://www.sciencedirect.com/science/article/pii/S2352484722009945,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S2352484722009945,Ingenieria
[HTML] Dynamics of Clean and Sustainable Households' Energy Technologies in Developing Countries: The Case of Improved Cookstoves in Ghana,https://www.sciencedirect.com/science/article/pii/S2666188823000047,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S2666188823000047,Ingenieria
Clean energy scenarios for Australia,https://www.sciencedirect.com/science/article/pii/S030142150600125X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S030142150600125X,Ingenieria
Data analysis of the electricity generation mix for clean energy transition during COVID-19 lockdowns,https://www.tandfonline.com/doi/abs/10.1080/15567036.2021.1884772,https://sci-hub.se/https://www.tandfonline.com/doi/abs/10.1080/15567036.2021.1884772,Ingenieria
Clean energy industries and rare earth materials: Economic and financial issues,https://www.sciencedirect.com/science/article/pii/S0301421513010902,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0301421513010902,Ingenieria
The challenges and possible solutions of horizontal axis wind turbines as a clean energy solution for the future,https://www.sciencedirect.com/science/article/pii/S1364032114004419,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1364032114004419,Ingenieria
Pythagorean fuzzy AHP method for the selection of the most appropriate clean energy technology,https://link.springer.com/chapter/10.1007/978-3-030-23756-1_105,https://sci-hub.se/https://link.springer.com/chapter/10.1007/978-3-030-23756-1_105,Ingenieria
Globalizing the Energy Revolution-How to Really Win the Clean-Energy Race,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/fora89&section=101,https://sci-hub.se/https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/fora89&section=101,Ingenieria
[PDF] Put clean energy at the heart of stimulus plans to counter the coronavirus crisis,https://www.bjmgerard.nl/wp-content/uploads/2020/04/Put-clean-energy-at-heart-of-stimulus-plans-after-corona-%E2%80%93-Analysis-IEAremoval-subsidies_14mrt2020.pdf,https://sci-hub.se/https://www.bjmgerard.nl/wp-content/uploads/2020/04/Put-clean-energy-at-heart-of-stimulus-plans-after-corona-%E2%80%93-Analysis-IEAremoval-subsidies_14mrt2020.pdf,Ingenieria
Photobiological hydrogen production and artificial photosynthesis for clean energy: from bio to nanotechnologies,https://link.springer.com/article/10.1007/s11120-015-0139-4,https://sci-hub.se/https://link.springer.com/article/10.1007/s11120-015-0139-4,Ingenieria
Management of clean coal technologies and biofuels for cleaner energy policy and planning,https://www.tandfonline.com/doi/abs/10.1080/15567249.2012.715722,https://sci-hub.se/https://www.tandfonline.com/doi/abs/10.1080/15567249.2012.715722,Ingenieria
Clean is the new green: Clean energy finance and deployment through green banks,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/yalpr33&section=8,https://sci-hub.se/https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/yalpr33&section=8,Ingenieria
Willingness to pay and political support for a US national clean energy standard,https://www.nature.com/articles/nclimate1527,https://sci-hub.se/https://www.nature.com/articles/nclimate1527,Ingenieria
The justice and equity implications of the clean energy transition,https://www.nature.com/articles/s41560-020-0641-6,https://sci-hub.se/https://www.nature.com/articles/s41560-020-0641-6,Ingenieria
Introduction of Rare Earth Metal Recovery for Green and Clean Energy Technologies,https://link.springer.com/chapter/10.1007/978-3-030-38106-6_1,https://sci-hub.se/https://link.springer.com/chapter/10.1007/978-3-030-38106-6_1,Ingenieria
Clean energy systems as mainstream energy options,https://onlinelibrary.wiley.com/doi/abs/10.1002/er.3283,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/er.3283,Ingenieria
Clean energy: Revisiting the challenges of industrial policy,https://www.sciencedirect.com/science/article/pii/S0140988312002009,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0140988312002009,Ingenieria
"Do traditional energy dependence, income, and education matter in the dynamic linkage between clean energy transition and economic growth in sub-Saharan Africa …",https://www.sciencedirect.com/science/article/pii/S0960148122006693,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0960148122006693,Ingenieria
The promise and pitfalls of venture capital as an asset class for clean energy investment: Research questions for organization and natural environment scholars,https://journals.sagepub.com/doi/pdf/10.1177/1086026612474956,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1177/1086026612474956,Ingenieria
Advancing a global transition to clean energy–the role of international cooperation,https://www.degruyter.com/document/doi/10.5018/economics-ejournal.ja.2019-48/html,https://sci-hub.se/https://www.degruyter.com/document/doi/10.5018/economics-ejournal.ja.2019-48/html,Ingenieria
[LIBRO] Advances in Clean Energy Technologies: Select Proceedings of ICET 2020,https://link.springer.com/book/10.1007/978-981-16-0235-1,https://sci-hub.se/https://link.springer.com/book/10.1007/978-981-16-0235-1,Ingenieria
The potential role of reactive metals for a clean energy transition,https://onlinelibrary.wiley.com/doi/abs/10.1002/aenm.202001002,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/aenm.202001002,Ingenieria
[PDF] Energy Access for All: The role of clean energy in alleviating energy poverty,https://ng.boell.org/sites/default/files/uploads/2013/10/clean_energy_-_green_deal_nigeria_study.pdf,https://sci-hub.se/https://ng.boell.org/sites/default/files/uploads/2013/10/clean_energy_-_green_deal_nigeria_study.pdf,Ingenieria
"Moving toward a green revolution in Japan: symmetric and asymmetric relationships among clean energy technology development investments, economic growth …",https://journals.sagepub.com/doi/pdf/10.1177/0958305X211041780,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1177/0958305X211041780,Ingenieria
Perspective on multi-scale assets for clean energy technologies in buildings,https://link.springer.com/article/10.1007/s10669-013-9475-0,https://sci-hub.se/https://link.springer.com/article/10.1007/s10669-013-9475-0,Ingenieria
[PDF] The role of deployment policies in fostering innovation for clean energy technologies: insights from the solar photovoltaic industry,https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/153979/eth-6987-02.pdf,https://sci-hub.se/https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/153979/eth-6987-02.pdf,Ingenieria
The role of institutional investors in financing clean energy,https://www.oecd-ilibrary.org/finance-and-investment/the-role-of-institutional-investors-in-financing-clean-energy_5k9312v21l6f-en,https://sci-hub.se/https://www.oecd-ilibrary.org/finance-and-investment/the-role-of-institutional-investors-in-financing-clean-energy_5k9312v21l6f-en,Ingenieria
Clean energy,https://www.sciencedirect.com/science/article/pii/B9780123695505000057,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/B9780123695505000057,Ingenieria
[LIBRO] Green illusions: the dirty secrets of clean energy and the future of environmentalism,https://books.google.es/books?hl=es&lr=&id=uVIh-5BMofEC&oi=fnd&pg=PR3&dq=clean+energy+technologies&ots=4QHHvVoP2g&sig=jWV3dn281reG4VduaMoVo7kk0q4,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=uVIh-5BMofEC&oi=fnd&pg=PR3&dq=clean+energy+technologies&ots=4QHHvVoP2g&sig=jWV3dn281reG4VduaMoVo7kk0q4,Ingenieria
Projecting spatiotemporal variations of sunshine duration with regards to climate change in Iran as a step towards clean energy,https://www.sciencedirect.com/science/article/pii/S2213138822006804,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S2213138822006804,Ingenieria
[LIBRO] Critical material supply risks and mitigation strategies in clean energy technologies,https://search.proquest.com/openview/e5fa20bf67907b3ec9a443c9a28d6e6d/1?pq-origsite=gscholar&cbl=44156,https://sci-hub.se/https://search.proquest.com/openview/e5fa20bf67907b3ec9a443c9a28d6e6d/1?pq-origsite=gscholar&cbl=44156,Ingenieria
Clean Energy Technologies for Economic and Environmental Transitions,https://www.osti.gov/biblio/1532647,https://sci-hub.se/https://www.osti.gov/biblio/1532647,Ingenieria
Demonstration buildings as protected spaces for clean energy solutions–the case of solar building integration in Finland,https://www.sciencedirect.com/science/article/pii/S0959652615004655,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0959652615004655,Ingenieria
Clean energy Australia report 2019,https://apo.org.au/node/228571,https://sci-hub.se/https://apo.org.au/node/228571,Ingenieria
Clean Energy Technologies as a Way to Combat the Climate Crisis,https://link.springer.com/chapter/10.1007/978-981-19-8346-7_8,https://sci-hub.se/https://link.springer.com/chapter/10.1007/978-981-19-8346-7_8,Ingenieria
[PDF] Clean energy investment trends,https://ubrabio.com.br/wp-content/uploads/2018/05/BNEF-Clean-Energy-Investment-Investment-Trends-2017.pdf,https://sci-hub.se/https://ubrabio.com.br/wp-content/uploads/2018/05/BNEF-Clean-Energy-Investment-Investment-Trends-2017.pdf,Ingenieria
How do global manufacturing shifts affect long-term clean energy innovation? A study of wind energy suppliers,https://www.sciencedirect.com/science/article/pii/S0048733322000828,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0048733322000828,Ingenieria
[PDF] Governing clean energy transitions in China and India,https://library.oapen.org/bitstream/handle/20.500.12657/31374/1/629602.pdf#page=268,https://sci-hub.se/https://library.oapen.org/bitstream/handle/20.500.12657/31374/1/629602.pdf#page=268,Ingenieria
Mineral Resource Constraints for China's Clean Energy Development under Carbon Peaking and Carbon Neutrality Targets: Quantitative Evaluation and Scenario …,https://www.mdpi.com/1848792,https://sci-hub.se/https://www.mdpi.com/1848792,Ingenieria
Economic challenges in the clean energy supply chain: The market for rare earth minerals and other critical inputs,https://link.springer.com/article/10.1057/be.2011.17,https://sci-hub.se/https://link.springer.com/article/10.1057/be.2011.17,Ingenieria
[LIBRO] Clean energy,https://books.google.es/books?hl=es&lr=&id=vsbS6Ay54mAC&oi=fnd&pg=PR18&dq=clean+energy+technologies&ots=E7todysBL7&sig=YfE3d-sEyX8a9YN0gDoV7Y7q8yk,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=vsbS6Ay54mAC&oi=fnd&pg=PR18&dq=clean+energy+technologies&ots=E7todysBL7&sig=YfE3d-sEyX8a9YN0gDoV7Y7q8yk,Ingenieria
Benefits to the United States of increasing global uptake of clean energy technologies,https://www.osti.gov/biblio/986253,https://sci-hub.se/https://www.osti.gov/biblio/986253,Ingenieria
Unconventional gas research initiative for clean energy transition in Europe,https://www.sciencedirect.com/science/article/pii/S1875510011000382,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1875510011000382,Ingenieria
Clean energies development in built environment,https://www.emerald.com/insight/content/doi/10.1108/20425941211223624/full/html,https://sci-hub.se/https://www.emerald.com/insight/content/doi/10.1108/20425941211223624/full/html,Ingenieria
